-9.248374289592954156e+00,-8.937438090439889793e-01,1.652046820151247930e+00,2.577851330690831833e-01,2.620370997621302919e-02,9.044570817019025044e-02,-9.746263537800102128e+00,-1.444484233299061060e+00,-3.221665556099458927e-01,6.194474024412621738e-01,-5.347498570667027495e-01,-4.768026473358664141e-01,-8.002826254787718696e+00,7.466231969715094730e-01,5.245013401337908832e+00,-2.843169967389549968e-02,1.814918952167281052e+00,-9.942836889306853054e-01,-9.596421527540808682e+00,-1.340172534910508917e+00,-1.775715316471599969e+00,2.428953880931037940e-03,2.408690101122475946e-01,4.717585794145662259e-01,-9.596421527540808682e+00,-1.340172534910508917e+00,-1.775715316471599969e+00,2.428953880931037940e-03,2.408690101122475946e-01,4.717585794145662259e-01,-7.844183747309335430e+00,-3.794108032630808675e-02,5.456534182870366401e+00,5.462712141175327107e-02,-4.572683531254787687e-02,-6.417066315247681174e-02
-9.269540282004903986e+00,-8.649906692361836180e-01,1.810037800837265953e+00,2.544791219586314268e-01,1.489041719132224058e-02,8.414271867177847142e-02,-9.837719280510608399e+00,-1.277224340786264012e+00,-3.822910126678896181e-01,5.967742719879766122e-01,-5.486930034462871308e-01,-5.008698289354933664e-01,-8.216980971353452290e+00,7.510637131193832472e-01,5.181873384174100039e+00,-6.069378198596536711e-02,1.870360882816370030e+00,-1.027222369722532003e+00,-9.524614737220167271e+00,-1.538618976922291992e+00,-2.026164184577697203e+00,-3.986415082486102768e-02,2.028403021475445878e-01,4.641186308484708256e-01,-9.524614737220167271e+00,-1.538618976922291992e+00,-2.026164184577697203e+00,-3.986415082486102768e-02,2.028403021475445878e-01,4.641186308484708256e-01,-7.845447371055151997e+00,-9.404200325267583760e-02,5.505557744007166576e+00,4.247120516617788194e-02,-4.263668979694393291e-02,-7.057081713728945160e-02
-9.334926433690048597e+00,-8.474157095925460847e-01,1.884987018370525069e+00,2.335769994153414075e-01,-2.461044548493483176e-03,7.769693980510664066e-02,-9.903887575375783570e+00,-1.194516904713821104e+00,-2.842874379271772001e-01,5.564930612721837866e-01,-5.815530579183385562e-01,-5.168546283177780643e-01,-8.261177417218995345e+00,7.934127238916123259e-01,5.148352027638636308e+00,-9.782151770960940962e-02,1.909176786164821893e+00,-1.065294834035448890e+00,-9.434776770092186737e+00,-1.759744295292680949e+00,-2.115610312255531866e+00,-3.309006386179531856e-02,1.840462833414814037e-01,4.530132625706119742e-01,-9.434776770092186737e+00,-1.759744295292680949e+00,-2.115610312255531866e+00,-3.309006386179531856e-02,1.840462833414814037e-01,4.530132625706119742e-01,-7.851484638109193170e+00,-1.545774792072903969e-01,5.527607421282209721e+00,3.519591610476562049e-02,-3.932185282079798255e-02,-7.520006623259523071e-02
-9.360086975477962312e+00,-8.339409409624088942e-01,1.880520219617773048e+00,2.253589204935901036e-01,-2.659632973220664096e-02,6.661764651675095017e-02,-9.907755923375791696e+00,-1.061694279340636982e+00,-2.419507068486579926e-01,5.436023641865671552e-01,-5.940582159349748759e-01,-5.455465755747496148e-01,-8.237150592109692582e+00,4.403157758549496870e-01,4.862645707105446746e+00,-1.219903338604917953e-01,1.969583504867709056e+00,-1.087150045597280013e+00,-9.393449079243575639e+00,-1.973434739355456990e+00,-2.016297753818968808e+00,2.283115107837652927e-03,1.760519824713709935e-01,4.448578390071457056e-01,-9.393449079243575639e+00,-1.973434739355456990e+00,-2.016297753818968808e+00,2.283115107837652927e-03,1.760519824713709935e-01,4.448578390071457056e-01,-7.848825250103841356e+00,-1.748300664182717012e-01,5.532131819672662765e+00,4.264066758393834228e-02,-2.725820624761633032e-02,-8.004653202859896011e-02
-9.360484306063975524e+00,-8.323915842601208315e-01,1.862281803149475889e+00,2.059347548243027071e-01,-4.909282751115297272e-02,4.925374039805383020e-02,-9.951028155168874179e+00,-1.290884601336272919e+00,-2.486702208346371901e-01,5.307238133133739266e-01,-6.097760509253913330e-01,-5.694205161183696351e-01,-8.443452668914632753e+00,3.366863276220979917e-01,4.763512078874632572e+00,-1.445652216405421964e-01,2.026759801662358917e+00,-1.113754410156202912e+00,-9.376825926036483239e+00,-2.033541025071425867e+00,-2.004641714635627903e+00,6.227626251333265306e-02,1.760703045691917878e-01,4.560393523877402933e-01,-9.376825926036483239e+00,-2.033541025071425867e+00,-2.004641714635627903e+00,6.227626251333265306e-02,1.760703045691917878e-01,4.560393523877402933e-01,-7.861695162555140115e+00,-1.903831522067394866e-01,5.496604597699310091e+00,4.254828480009299752e-02,-1.216382252913963957e-02,-8.488960592096517210e-02
-9.337851131937707549e+00,-8.218572426647874352e-01,1.796819166143234003e+00,1.994603574559287995e-01,-4.582959101659626194e-02,4.448610707545484072e-02,-9.950982804131205839e+00,-1.436740143903616040e+00,-1.662813378785502894e-01,5.212552387589084457e-01,-6.079404766391557358e-01,-5.996204565877288895e-01,-8.509117173472354523e+00,4.709189133034363262e-01,4.664587692145710562e+00,-1.622944569680490057e-01,2.078860804958785113e+00,-1.134351697785753954e+00,-9.351323615205018314e+00,-1.940419557650868043e+00,-2.013779177287085886e+00,1.266965876445614869e-01,1.837720409000065946e-01,4.719056327718835764e-01,-9.351323615205018314e+00,-1.940419557650868043e+00,-2.013779177287085886e+00,1.266965876445614869e-01,1.837720409000065946e-01,4.719056327718835764e-01,-7.854972436057341412e+00,-2.017592779788150992e-01,5.425273199364717414e+00,3.063103756554202972e-02,-1.492615764782780075e-02,-9.115513897689787870e-02
-9.313486126008770682e+00,-7.583850373643145071e-01,1.765403556091037940e+00,2.042682992011798926e-01,-4.261411642402822275e-02,4.762274640105230994e-02,-9.946051967187994336e+00,-1.447775577784411016e+00,-3.422372259182390741e-01,5.376117862559767202e-01,-5.937567808889713250e-01,-6.296839139056683576e-01,-8.611010785187920291e+00,4.228828816107825239e-01,4.453053046950551597e+00,-1.833138230419857073e-01,2.127785903517783961e+00,-1.177023152145127094e+00,-9.395356266700240155e+00,-1.851299031968091091e+00,-1.995746062442472990e+00,1.900536675278501897e-01,1.830972128752224870e-01,4.704702915838975263e-01,-9.395356266700240155e+00,-1.851299031968091091e+00,-1.995746062442472990e+00,1.900536675278501897e-01,1.830972128752224870e-01,4.704702915838975263e-01,-7.856833898229108826e+00,-2.040017998076049111e-01,5.392059487315458810e+00,3.037374092385853111e-02,-1.819098086790438967e-02,-8.810429006469636115e-02
-9.280325019719157353e+00,-6.908753677345165212e-01,1.776784240861114972e+00,2.122256619074925910e-01,-2.500145940082109872e-02,4.917767278487057692e-02,-9.940579465360812605e+00,-1.523057723496326954e+00,-3.288835238720135834e-01,5.605208221206133823e-01,-6.117308959199921903e-01,-6.450352588888562666e-01,-8.675011087497924933e+00,3.377310126450289163e-01,4.329178774755859216e+00,-1.930184315628805936e-01,2.185057081339745189e+00,-1.210092172490170981e+00,-9.468281910202836826e+00,-1.743863104847459988e+00,-1.961540259450410106e+00,2.315501719610869868e-01,2.009686239838560928e-01,4.784673110384788930e-01,-9.468281910202836826e+00,-1.743863104847459988e+00,-1.961540259450410106e+00,2.315501719610869868e-01,2.009686239838560928e-01,4.784673110384788930e-01,-7.867374112587816271e+00,-2.195685893191418880e-01,5.392233604430201943e+00,1.959044716277497100e-02,-1.677119638645871089e-02,-9.139406145780744339e-02
-9.238790815127741141e+00,-5.864831100342290382e-01,1.815221126489755088e+00,2.298121124059860076e-01,-4.303219196140057809e-03,5.393134361569155294e-02,-9.977095085385426998e+00,-1.462804662912311038e+00,-4.380162770411119011e-01,5.850793058250346457e-01,-6.025035938820989534e-01,-6.716969285306708670e-01,-8.772351009473482009e+00,3.423648470583682824e-01,4.216859192939677925e+00,-2.027816121394498128e-01,2.245374056031963050e+00,-1.264165165331966989e+00,-9.463410829287335346e+00,-1.641906203377180073e+00,-1.970951954816017926e+00,2.777209439580735073e-01,2.092895962575175017e-01,4.784190950457352098e-01,-9.463410829287335346e+00,-1.641906203377180073e+00,-1.970951954816017926e+00,2.777209439580735073e-01,2.092895962575175017e-01,4.784190950457352098e-01,-7.862843131200919267e+00,-2.353677941765645043e-01,5.376550131587324088e+00,1.518274072680762983e-02,-1.519985413532073948e-02,-8.974252475212672608e-02
-9.197193089365924834e+00,-4.573711429115507876e-01,1.853886832867229995e+00,2.329436187773195888e-01,3.734812543335901992e-03,5.388318528091876058e-02,-9.951081315835020646e+00,-1.447922051931435972e+00,-5.404662367728690908e-01,6.230045328042282948e-01,-6.143229817907789325e-01,-6.993260899183582069e-01,-9.015988446911586962e+00,3.898391465144601109e-01,4.133437059940726854e+00,-2.125596659656245890e-01,2.299348541420828784e+00,-1.321143085276329066e+00,-9.492039319615543036e+00,-1.605540589082447900e+00,-1.885540623177816899e+00,2.793829684212200126e-01,2.164216840407308939e-01,4.812803939020391941e-01,-9.492039319615543036e+00,-1.605540589082447900e+00,-1.885540623177816899e+00,2.793829684212200126e-01,2.164216840407308939e-01,4.812803939020391941e-01,-7.872096868352868704e+00,-2.352528002842141086e-01,5.331775011154331168e+00,1.855013183851718025e-02,-1.349944516311830066e-02,-8.638642267056204083e-02
