-9.576834692335747690e+00,6.540775393703167628e-01,3.046989137518198998e+00,1.663558810516430064e-01,-1.559985849791882106e-03,-2.750314220739766835e-01,-9.467867585276227516e+00,-9.116219915747939551e-01,-2.160881181673790952e+00,2.510892128503621201e-01,-2.820704743469175102e-01,-3.782754362696081896e-01,-5.481621304091743418e+00,3.635581369790632955e+00,7.205491708336523082e+00,1.078163243050623971e-01,-9.104610909448326069e-04,-4.392975810797555836e-02,-1.277708517626697038e+01,-2.166624845562282964e+00,-1.503803412744701973e+00,-2.360917156316069965e-01,-2.317516576940708006e-01,1.602313358297223989e+00,-1.277708517626697038e+01,-2.166624845562282964e+00,-1.503803412744701973e+00,-2.360917156316069965e-01,-2.317516576940708006e-01,1.602313358297223989e+00,-9.008016986253464253e+00,-1.046518195563449050e+00,2.239267525126666047e+00,1.412047476762146037e-01,-1.177179929580150037e-03,3.136517249678064806e-02
-9.279081466380368681e+00,4.079305962582270850e-01,3.043273477358400925e+00,1.352644656591376893e-01,8.638527242515780039e-03,-2.622034854919023106e-01,-9.222552486621616197e+00,-1.003126311752231103e+00,-2.209673075711223955e+00,2.732979266287652864e-01,-2.601337025439843798e-01,-3.421382159014741964e-01,-5.512793147105092828e+00,3.645232226431251998e+00,7.115506515173721347e+00,9.163553035286439719e-02,-1.414437303752199074e-02,-6.299403768421459049e-02,-1.257634939782309047e+01,-2.060858954079134886e+00,-1.064282185322658059e+00,-9.522724541579116742e-02,-2.280300678478839049e-01,1.683987630594141915e+00,-1.257634939782309047e+01,-2.060858954079134886e+00,-1.064282185322658059e+00,-9.522724541579116742e-02,-2.280300678478839049e-01,1.683987630594141915e+00,-9.008200003203633344e+00,-1.014955689679901019e+00,2.165828979166465107e+00,1.274753856037758870e-01,-2.321333674726837847e-03,1.063549001230111937e-02
-9.066157133898338216e+00,2.603085370399145781e-01,3.119372028339007841e+00,9.481792920970519289e-02,2.390937799817621084e-02,-2.367567418570170890e-01,-9.200714099319251105e+00,-1.109383442517132945e+00,-2.067090476802042165e+00,2.697839516715890840e-01,-2.281220735097586050e-01,-3.155886679169286890e-01,-5.490967866404404596e+00,3.317217010909947916e+00,7.077424628741609602e+00,7.550620282327839827e-02,-2.734797260392972038e-02,-6.449276295823620775e-02,-1.238812353850573977e+01,-1.632957929374909023e+00,-1.078638928868441038e+00,-6.734294127759105075e-02,-2.337228053819531137e-01,1.793741175575136015e+00,-1.238812353850573977e+01,-1.632957929374909023e+00,-1.078638928868441038e+00,-6.734294127759105075e-02,-2.337228053819531137e-01,1.793741175575136015e+00,-9.017868232786735661e+00,-9.655073714631707826e-01,2.112447729467452184e+00,1.231402782864716994e-01,2.620639802597187189e-03,-5.162117511119736733e-03
-8.863469067685368685e+00,1.692889986152751880e-01,3.202109362976738982e+00,4.359096209332505995e-02,2.811582857651429013e-02,-2.048715313455337916e-01,-9.316107888498745382e+00,-7.211022050234836556e-01,-1.612776380655049024e+00,2.827453910225086742e-01,-1.931724947421571970e-01,-3.028010166331077113e-01,-5.362213999751031857e+00,2.831111278396002184e+00,7.248824504766006704e+00,7.709443339137235507e-02,-3.557995377004771753e-02,-6.942317204444582723e-02,-1.266824593620231987e+01,-1.688015955215055985e+00,-1.425673698911418930e+00,-3.022773925792408833e-02,-2.349464228940492116e-01,1.916248604821138901e+00,-1.266824593620231987e+01,-1.688015955215055985e+00,-1.425673698911418930e+00,-3.022773925792408833e-02,-2.349464228940492116e-01,1.916248604821138901e+00,-9.018876273619953921e+00,-9.027200255720967403e-01,2.047938291422145785e+00,1.218088927564263957e-01,8.994543391149573477e-03,-1.779343253662454827e-02
-8.597153094840207288e+00,1.843443833033754087e-01,3.202507657640215832e+00,1.697281109424833047e-03,9.743580922259739013e-03,-1.636365358092171096e-01,-9.422804265093674303e+00,-2.861363781102120862e-01,-1.205085236078107913e+00,3.054109631448335138e-01,-1.535770952195922023e-01,-2.965299617476713778e-01,-5.157892911546081649e+00,2.709781689039429953e+00,7.404248673043204221e+00,9.000005018704117232e-02,-3.715497415562075273e-02,-6.322386718310657461e-02,-1.253185941403008030e+01,-1.707099765820224935e+00,-1.586216698249983015e+00,2.893408090654862874e-02,-2.157540060109570945e-01,1.986487342694778002e+00,-1.253185941403008030e+01,-1.707099765820224935e+00,-1.586216698249983015e+00,2.893408090654862874e-02,-2.157540060109570945e-01,1.986487342694778002e+00,-9.025143649551898406e+00,-7.723521263723868158e-01,1.972345136701493029e+00,1.127172497117344963e-01,2.409735506502296010e-02,-1.942338528829392827e-02
-8.272798475820126285e+00,1.280307949529984057e-01,3.212506233501974950e+00,-5.196416244880690954e-02,-1.939641654727122105e-03,-1.125714845079433951e-01,-9.411343963483492558e+00,1.468979170568749937e-01,-1.127067296951995923e+00,2.844605181845634156e-01,-1.179841827733037057e-01,-3.033285445344843234e-01,-5.085069510915372959e+00,2.765002782587703045e+00,7.428987191927639344e+00,1.238553814140467974e-01,-5.162945330283508216e-02,-5.078657572372600321e-02,-1.259149441447502937e+01,-1.491119470974038963e+00,-1.800784164813679089e+00,7.425180446146381619e-02,-1.993015270702492014e-01,2.036804440061335875e+00,-1.259149441447502937e+01,-1.491119470974038963e+00,-1.800784164813679089e+00,7.425180446146381619e-02,-1.993015270702492014e-01,2.036804440061335875e+00,-9.040880837005209614e+00,-6.195943635587871645e-01,1.885647747885260017e+00,1.008799467135542971e-01,2.865801342964362924e-02,-1.453283498135942049e-02
-7.971901772066106950e+00,7.630827358604458377e-02,3.196610472821574067e+00,-1.046151852054870990e-01,8.355609684991367400e-04,-6.336169252283818665e-02,-9.460862004364861022e+00,3.580508644479012959e-01,-9.219900560918605770e-01,2.473173405838144101e-01,-8.047876572533649298e-02,-3.216899178723089947e-01,-5.050846478033711229e+00,2.676506227489126921e+00,7.516720214775951980e+00,1.496793109906882913e-01,-4.319730674233061146e-02,-3.810828672016450258e-02,-1.260064531570431967e+01,-1.441392154175181073e+00,-2.203115169198856194e+00,8.405488369183108932e-02,-2.208104872164178001e-01,2.102965719279259016e+00,-1.260064531570431967e+01,-1.441392154175181073e+00,-2.203115169198856194e+00,8.405488369183108932e-02,-2.208104872164178001e-01,2.102965719279259016e+00,-9.049393125891961986e+00,-4.710607393944766796e-01,1.798935994498598978e+00,8.544642678223327015e-02,3.727297335962328345e-02,-4.154740785480650115e-04
-7.749341002666852773e+00,-1.808229082925152942e-02,2.959830619868923929e+00,-1.668135671941735898e-01,-2.670777496392641014e-03,-1.102472497841753933e-02,-9.599794847371040163e+00,3.618996244505064963e-01,-8.709214021418796303e-01,1.892245451103181098e-01,-5.541882687147250269e-02,-3.349257323515958951e-01,-5.073230935470584235e+00,2.674294882798241790e+00,7.521174832002325950e+00,1.545941866077122084e-01,-3.658989889382076310e-02,-1.260886354044917987e-02,-1.221925077419733086e+01,-1.764691050741679090e+00,-2.476578945810091081e+00,1.442532523086123009e-01,-2.334726497337835938e-01,2.156400160175259817e+00,-1.221925077419733086e+01,-1.764691050741679090e+00,-2.476578945810091081e+00,1.442532523086123009e-01,-2.334726497337835938e-01,2.156400160175259817e+00,-9.047558995696832085e+00,-2.960031605065617244e-01,1.676621709293584006e+00,6.887176349231703687e-02,4.157903318502816775e-02,1.231442763346259940e-02
-7.520481288929674157e+00,-1.956460989138573969e-01,2.796155909793858196e+00,-2.109958119688075118e-01,-3.216219845135041833e-02,4.318383425865150727e-02,-9.586740941067244393e+00,2.514197637956157028e-01,-1.300709235627349969e+00,8.554799341078676844e-02,-4.875146715683349036e-02,-3.506648800845886260e-01,-5.202414632661220395e+00,3.048848520866303868e+00,7.397224276505258267e+00,1.530557355519077123e-01,-3.827444111462541265e-02,1.279253074290941962e-02,-1.162713776625781925e+01,-1.657979171031155108e+00,-2.755029798333730184e+00,2.087164069886504880e-01,-2.416504307370697935e-01,2.199895066961917056e+00,-1.162713776625781925e+01,-1.657979171031155108e+00,-2.755029798333730184e+00,2.087164069886504880e-01,-2.416504307370697935e-01,2.199895066961917056e+00,-9.059213230626067315e+00,-1.004253968330961061e-01,1.576590007983889041e+00,6.420282443613083145e-02,5.011607296779010262e-02,3.447764081254881680e-02
-7.348826426856957639e+00,-3.874136161227894060e-01,2.730980716113761808e+00,-2.416783746457313864e-01,-5.867896974692646261e-02,9.072909130374003095e-02,-9.544546357318994367e+00,-5.000283682262404716e-02,-1.815299972506968063e+00,1.770051015924832896e-02,-3.950790583929340849e-02,-3.704391549869283096e-01,-5.230913540204134904e+00,3.238780074255002805e+00,7.318528250516549427e+00,1.514450742326995947e-01,-4.169028145013153192e-02,1.412993757216256946e-02,-1.056985513793575926e+01,-1.783549675990893091e+00,-3.128229769774592217e+00,3.759129080102441844e-01,-2.430702438938726062e-01,2.226238233277435974e+00,-1.056985513793575926e+01,-1.783549675990893091e+00,-3.128229769774592217e+00,3.759129080102441844e-01,-2.430702438938726062e-01,2.226238233277435974e+00,-9.061399840764703839e+00,5.457462624675873258e-02,1.469846518194982021e+00,3.689486365632530657e-02,5.557699431400942719e-02,6.142540832636937675e-02
